"logFC" "logCPM" "PValue" "FDR"
"CCNA1" 0.0980293734574656 7.31009928713103 0.835784258038637 0.967027058834682
"PDE8A" -0.0980692719348485 6.41141162757942 0.835877601096351 0.967027058834682
"ARMC8" 0.0983176973349613 4.22042137240956 0.835900196938206 0.967027058834682
"TWF2" 0.0979427513312621 7.34033985067693 0.835908018757052 0.967027058834682
"LDLRAP1" 0.0977361853146992 5.88858730405996 0.835958538212397 0.967029653438006
"CX3CR1" 0.101359565176367 1.91275508426443 0.836097256293969 0.967049188325117
"GABRG3" 0.0979387405898682 6.59059625281721 0.83611468611599 0.967049188325117
"NINJ1" -0.0986443539415625 4.54506068973875 0.836120258229879 0.967049188325117
"POLR2I" 0.0977452025968749 6.19666390783943 0.836217154845882 0.96707186297234
"MICAL1" 0.0985708857093416 3.2490028009506 0.836255584918827 0.96707186297234
"RCBTB2" -0.105349637535897 0.906589355056355 0.836284699236527 0.96707186297234
"RGS22" 0.0977795114403329 6.81837511200324 0.836386879076117 0.967134190081031
"SLC6A1" 0.0973179804548089 5.7271473806264 0.836603488251031 0.967328819738883
"LRFN5" 0.097737569058793 4.05220277031897 0.836660531333225 0.967338938131939
"KRTAP2-1" 0.0974403837898207 5.46915381199882 0.836885113611324 0.96741872478627
"RP1-66C13.4" 0.0989192366496955 2.82456161311792 0.837035843023318 0.96741872478627
"ASB1" -0.097371061811195 6.41398848016461 0.83703625851418 0.96741872478627
"FAM96A" -0.097429570542249 3.64972943663277 0.837042814154504 0.96741872478627
"CHD1" 0.0992199321682756 2.65458059178162 0.837052684329666 0.96741872478627
"SAA2-SAA4" 0.0978905965198859 4.40509260044109 0.837064035011433 0.96741872478627
"SOGA3" -0.0996900878753393 2.43641162556783 0.837067612101025 0.96741872478627
"NEU1" -0.0976873034333749 4.2936611457577 0.837126968525409 0.967431081785286
"ASRGL1" 0.0970452555781799 6.0125345476916 0.837212557592713 0.967431081785286
"PDLIM3" 0.0997558773137879 2.35722179075743 0.837223194186408 0.967431081785286
"ZC3H11A" -0.0976860147936579 4.36291145512381 0.837292971863947 0.967455902134675
"TSPAN6" 0.0977034997318777 5.25322638276156 0.837354515481488 0.967460424732545
"CXCL5" -0.0971487256782924 6.74984317454715 0.837422947803158 0.967460424732545
"GNAT2" -0.0972797451417138 5.40377848332988 0.837458732854008 0.967460424732545
"OR5M10" -0.0974259924671044 3.45076244264146 0.837490078621253 0.967460424732545
"NQO2" 0.0986635890609021 2.75243729416167 0.837638567051704 0.967523294335739
"XIRP1" 0.0970616984696073 3.681495146853 0.837660388208466 0.967523294335739
"ACTL7B" 0.101754206425261 0.198787637797154 0.837689406103775 0.967523294335739
"COA4" 0.0968705943448939 7.07559233916831 0.837844235888553 0.967606192845543
"PRR36" 0.0974043553550009 4.42189444008548 0.83791402007183 0.967606192845543
"TPD52L2" 0.096667388478366 7.43106186369332 0.837962243634103 0.967606192845543
"LAP3" 0.0970821846650207 4.23020114463238 0.837963025607696 0.967606192845543
"NPTX1" -0.0970751065881937 4.24536534987353 0.838002707477634 0.967606192845543
"ZNF724P" -0.0964120993017511 5.94566795259008 0.838201475278285 0.967734281345355
"ACP7" 0.0965281047044268 7.35461614015601 0.838238483937223 0.967734281345355
"MZB1" -0.0985945703681465 2.58002489815479 0.838333871129661 0.967734281345355
"YIF1B" -0.0965058205388823 6.30056342182867 0.83836294976464 0.967734281345355
"BCL3" 0.097311607505463 4.58511579246759 0.83838137153306 0.967734281345355
"ADORA1" 0.0965597613150337 6.87959275817062 0.838403510482118 0.967734281345355
"CUL7" 0.096109020534363 5.72858063792626 0.838607131754955 0.967856855072539
"RAB27B" 0.0967524096497505 4.29166499993059 0.838657991807113 0.967856855072539
"EIF4EBP2" 0.0963039955531179 6.27038837777873 0.838670780522308 0.967856855072539
"SLC4A2" 0.0963451039222113 5.4686892668525 0.838702974906352 0.967856855072539
"XRCC1" 0.0969902820041307 3.26003978242835 0.838820404402248 0.967903136480082
"SLC10A3" -0.0961181462008788 7.47062738758421 0.838846669437793 0.967903136480082
"DNAJC9" -0.0971750308029056 3.11980116585034 0.838988366724333 0.967903136480082
"ZNF518A" 0.0972776826060003 2.9616717839534 0.839329661019641 0.967903136480082
"SOX3" -0.100015591937787 2.09310021011767 0.839374727524689 0.967903136480082
"CTC-273B12.7" 0.0956499308504856 5.83848974260362 0.839387390708809 0.967903136480082
"JAKMIP3" 0.0959372669184954 6.69359029167727 0.839423348265022 0.967903136480082
"NPFFR1" 0.0959271411359975 6.89173370845922 0.839450979757743 0.967903136480082
"DIO1" 0.0966273394881451 5.10404709353926 0.839462461490998 0.967903136480082
"DYRK4" 0.096570075739848 5.14137552448255 0.839470902485873 0.967903136480082
"OR13G1" -0.0960426702337053 5.40207739040144 0.839508141628748 0.967903136480082
"ANGPTL4" 0.0965301410217243 5.1377204229869 0.839548209502508 0.967903136480082
"ODC1" 0.0964239504475344 4.43517743768159 0.839562300093968 0.967903136480082
"SPDYC" 0.095963736066467 4.03676334436023 0.839594520168708 0.967903136480082
"MAJIN" 0.0954933883189587 5.85473552752354 0.839650955194539 0.967903136480082
"CTBP1" -0.0966452984326179 4.67915149560178 0.839665112637083 0.967903136480082
"RP11-571M6.15" 0.0974452014356177 2.73404210358162 0.839712411240622 0.967903136480082
"FAM83E" 0.0957417283080045 5.45356466366484 0.839765289941333 0.967903136480082
"BTNL2" 0.0967935535914063 3.0404066687233 0.839902523075912 0.967903136480082
"DHX58" 0.0977753233843205 2.4858928217637 0.840011420886625 0.967903136480082
"USP17L22" -0.0959861821309497 4.32427021937817 0.840017655736453 0.967903136480082
"TIAL1" -0.0956250358439534 3.81941821430021 0.840070529608882 0.967903136480082
"RPAP3" 0.0954764807826566 6.57504278758375 0.840179668580911 0.967903136480082
"GUSB" -0.095220314859755 5.99651734564772 0.840218195844564 0.967903136480082
"ZHX2" -0.096540664136367 3.06199310739528 0.840239427394411 0.967903136480082
"OSBPL2" -0.0951246882277018 5.74140410124861 0.840245208557949 0.967903136480082
"BCL6B" -0.0954261734644631 6.54351504613255 0.84026020514187 0.967903136480082
"GRM1" -0.095085226179272 5.69902210743353 0.840301448829495 0.967903136480082
"CBWD7" -0.0957179393860957 4.28822133277122 0.840360721045021 0.967903136480082
"PRRC1" -0.0953704248898811 6.74581163221392 0.840362811326649 0.967903136480082
"CEMIP" 0.0953490357356798 6.54166524710418 0.840389276279959 0.967903136480082
"CEACAM7" 0.0959673178662843 3.2875825571893 0.840427602316974 0.967903136480082
"TPRG1L" 0.0958121904010329 5.26719272921831 0.840434613483077 0.967903136480082
"KCNIP4" 0.0995695594507842 1.59691622084303 0.840458331796297 0.967903136480082
"ACSF2" -0.0952668591233084 6.77247525411716 0.840535114265198 0.967903136480082
"ASAH1" -0.0952315008384579 6.9826169983617 0.840603792203986 0.967903136480082
"GRPEL1" 0.0959973111123354 5.05862945951269 0.840604371053111 0.967903136480082
"KCTD8" -0.0955774364818435 5.32690027515149 0.84061639678721 0.967903136480082
"MUSTN1" 0.0949629561244677 5.97777288321003 0.840631838436002 0.967903136480082
"DTWD1" -0.0988531513531899 2.3413460917526 0.840703849970352 0.967903136480082
"OSR2" -0.0968186174865304 2.7388947172249 0.840724211053714 0.967903136480082
"SKA1" 0.0956714814767289 5.19891960219165 0.840822759813725 0.967960959875214
"PSMC2" 0.105480272667683 0.332183747025519 0.84097712460293 0.968083028729458
"DDX41" 0.0954815467161164 5.23469199023955 0.84105745989807 0.968119870084946
"CUL4A" -0.0948741901616618 5.4476929162444 0.841224904431257 0.968199790477774
"GFI1B" 0.0957193961060981 4.77242084693705 0.84125632324744 0.968199790477774
"ATG10" -0.0952017259165149 3.41244170936455 0.841296845272148 0.968199790477774
"ABR" 0.0946944043997811 7.27286949917774 0.841320231294301 0.968199790477774
"ANGPTL8" -0.0949923176979431 4.24296695141087 0.841452953055719 0.968248794540564
"TIGD1" 0.0944761119434896 6.00609529211988 0.841461314533061 0.968248794540564
"ADAM28" 0.0955613627241506 4.77774556696466 0.841507826077414 0.968248794540564
"MRPL2" -0.0963521328764943 2.66489372012989 0.84171047207299 0.968426333491905
"PRMT3" 0.0943715261980658 6.19178187251335 0.841795530955502 0.968468570476691
"CCL20" 0.094677092632686 4.20244825005604 0.841882464525625 0.968480641343198
"UIMC1" 0.0991233595201736 1.86859438345505 0.84194597367926 0.968480641343198
"yam" 0.0942335410328813 6.10338438155583 0.841951070258622 0.968480641343198
"TNFRSF6B" 0.0942677374285268 5.47984559616909 0.842087853535816 0.968582359700025
"PDLIM5" 0.0942042821870535 6.33157527584099 0.842194609841656 0.968649530876104
"KCTD18" -0.0942042335204187 6.56440052437132 0.84228407337441 0.968696806210186
"SIRT6" -0.0940966886825387 6.77694542654758 0.842467167359586 0.9688508393142
"TK2" 0.0947246905561806 5.13405478921102 0.842514740652691 0.9688508393142
"RGL4" -0.0939989511083271 6.47020825216275 0.842618952449348 0.968915053760786
"OR6Y1" -0.102212305617731 0.609475951179711 0.842725054221014 0.96898143396482
"IGF1R" -0.094107113957755 4.21958083377531 0.84286671737126 0.969035823589456
"RERE" -0.0978712531007996 1.8428301469167 0.842869110598527 0.969035823589456
"DUX4" -0.0934395632007418 5.62848967417351 0.843021461943874 0.969101030304615
"FABP9" -0.109829291532173 0.348867737194261 0.843022587642051 0.969101030304615
"RBM8A" 0.0953349508170336 2.71947153632614 0.843236066142036 0.969254736545093
"OR2V2" -0.0933641976253217 5.9431115098049 0.843253072426306 0.969254736545093
"GAGE2E" -0.0940626747271785 5.15660881385644 0.843559525261858 0.969357696304985
"GIPR" 0.0939560164436802 4.43060037165469 0.843612871347671 0.969357696304985
"ZKSCAN2" -0.0940378777537904 5.15197799835961 0.843613627226672 0.969357696304985
"MYO18A" -0.0931946843321556 6.04272437293014 0.843620331705035 0.969357696304985
"CEACAM18" -0.0936439515115274 5.367460802986 0.843624043124705 0.969357696304985
"KRTAP13-2" 0.093087059506356 5.79533049334835 0.843633004826758 0.969357696304985
"EVA1A" 0.0929244612830468 5.69259151168058 0.843887055980544 0.969471158142846
"CCDC94" 0.0934731637581505 4.21831402470151 0.843899109942546 0.969471158142846
"FBXO38" 0.129682884836394 -1.58961086293154 0.843991326789383 0.969471158142846
"SSX4" -0.0928297709199559 5.85094119847328 0.844069915349883 0.969471158142846
"GABRB2" -0.0962287778896173 1.78453511476595 0.844077317299398 0.969471158142846
"ANKS6" -0.0928852976394005 6.06898874166397 0.844158473420888 0.969471158142846
"PHYHIPL" 0.093769366731518 4.55889383082552 0.84416871445714 0.969471158142846
"TAF15" -0.0931307152751918 3.74337389492645 0.844196447436439 0.969471158142846
"INSM1" -0.093243517358435 4.25022668112023 0.844354101578196 0.969471158142846
"ZSCAN29" 0.0927690805233615 6.10488230853706 0.844379109304299 0.969471158142846
"SUPT16H" -0.0935943449935932 5.13175168379857 0.844387982517373 0.969471158142846
"MAGEA2B" -0.0937265681890434 5.00839376056575 0.844436618097409 0.969471158142846
"TSPAN17" 0.0925809201667448 5.75169295813906 0.844469832533324 0.969471158142846
"RBP2" -0.096859695459978 1.92591143137304 0.844487986714629 0.969471158142846
"FSCN2" -0.0926138325995044 5.55431740408413 0.844495538145149 0.969471158142846
"FAM98B" -0.0925550470748995 5.71589797995636 0.844506127424219 0.969471158142846
"MVB12B" 0.0929553737401729 4.1427998727591 0.844639460947405 0.969568655715614
"COQ3" -0.0926272453598866 7.24156273550974 0.844759818571643 0.969620292147928
"PLIN2" 0.0927735625334037 3.79122895900581 0.844797253999023 0.969620292147928
"AC005943.2" 0.0927956103131348 3.99611777896254 0.84482966196684 0.969620292147928
"OR12D3" -0.0925515036145183 7.1382157133449 0.844944615850195 0.969696665526255
"FAM90A26" 0.0929630611667055 4.3411323549944 0.845043046551161 0.969754068488473
"EREG" 0.09215618666565 5.84701268558834 0.845185411872692 0.969777868031765
"ARHGEF3" -0.0932909656323254 4.69309801769223 0.845192655135475 0.969777868031765
"APOL3" 0.0924862580073769 3.70366996379693 0.845278815430175 0.969777868031765
"SIX2" 0.0947935745087452 1.75901210443745 0.845347948962861 0.969777868031765
"SAT1" 0.0924397636635876 3.91956914896815 0.845390584517559 0.969777868031765
"TMEM263" 0.0919883055746679 5.64204091177971 0.845435986092073 0.969777868031765
"HAS1" 0.0922938425614363 6.86212771276934 0.845453183407784 0.969777868031765
"RP11-812E19.9" -0.0950352653485327 2.17919147160832 0.845479722405905 0.969777868031765
"SMARCA5" 0.0919685696832014 5.85045530514795 0.845499510124644 0.969777868031765
"MAD2L1" 0.0960470599112497 1.72389881062768 0.845647305775621 0.969891851244859
"RPS24" 0.0928868539131776 5.04158217892136 0.845750767868742 0.969954977165852
"CD38" -0.0940189075425513 2.59664892584227 0.845800258854227 0.969956202273374
"CEP295NL" -0.0921947124053744 4.16613692616892 0.845903563437141 0.969959701411588
"SLC35G5" 0.0921476315922072 5.40352132417287 0.845935741516773 0.969959701411588
"TMEM244" 0.0926949945497875 3.24146603808128 0.845985860557939 0.969959701411588
"AQP12A" -0.0919516769585773 6.64229924382926 0.846008978158475 0.969959701411588
"CDK17" 0.0920762271016335 4.02979058211397 0.846045424744809 0.969959701411588
"ELAVL3" -0.0918869793144842 6.58356100326041 0.846116293428093 0.969975504872337
"DPF1" 0.0926785622661995 3.19730578753946 0.846156056719047 0.969975504872337
"LIPT2" -0.0924018557986683 5.10710826274657 0.846399346120769 0.970198872798004
"OR10J5" 0.0914696341624496 6.0129658881833 0.84645608435965 0.970208390124064
"ASMT" 0.0912821427582358 5.9886731531791 0.846744681296371 0.970483647711141
"HIST1H2BJ" 0.0914676566215883 3.88474901888523 0.847001525760702 0.970722483265398
"KLF11" 0.0918094260078047 5.2106918954623 0.847154008054869 0.970777169694877
"TRIM66" 0.091102979211124 6.23426977396099 0.847246718051406 0.970777169694877
"GLS2" -0.31333905006148 -3.57734434495085 0.847323930798207 0.970777169694877
"GPATCH2L" 0.305758631925954 -3.57730014112567 0.847323934546401 0.970777169694877
"MRPS2" 0.0920019607052871 4.709121450791 0.847338262912329 0.970777169694877
"CX3CL1" 0.0934746632148352 2.39168500574799 0.847340024708962 0.970777169694877
"ISG20L2" -0.0909376244281423 6.16567040283016 0.8474677019077 0.970867917467151
"DDX43" -0.0912868709132381 5.31775931933487 0.847732239833464 0.970961595680351
"SLC25A45" 0.0915585081822541 5.10812825753713 0.847795424020237 0.970961595680351
"NSUN7" -0.0915417516186483 5.11693126762795 0.847797819433573 0.970961595680351
"IL20RB" 0.0907006836601044 7.34793259331302 0.847889455195132 0.970961595680351
"SREBF1" 0.0915218795926443 4.57351031327636 0.84789263590481 0.970961595680351
"CYSRT1" 0.0916765950610537 4.75791982656965 0.84789793160114 0.970961595680351
"OR5V1" -0.0907320422002937 6.29038494529771 0.847910365445938 0.970961595680351
"ZNF273" -0.0909056687470594 3.57478549986085 0.847937256913603 0.970961595680351
"SPATA8" -0.0904490359744033 5.93697670610682 0.848088724620163 0.971079526858723
"TUBGCP5" 0.0902788688727052 8.04271463559225 0.848168369024295 0.971115210055768
"MPP4" 0.0911588631519618 4.44669531697198 0.848266794699849 0.971144316246412
"BUB1B" 0.090664809034674 3.70672923411943 0.848303080885454 0.971144316246412
"SUGT1" 0.0902508377123177 5.73904838127026 0.848339236467461 0.971144316246412
"RD3L" -0.0916357803852954 3.02192882962217 0.848492219347168 0.971214258145332
"NOCT" 0.0901033303582141 5.97311593237702 0.848692434608348 0.971214258145332
"TBC1D28" 0.0900168654980765 5.81210965485965 0.848741571681012 0.971214258145332
"B3GALT5" -0.0899713116379799 5.56961023578433 0.848817515976055 0.971214258145332
"ALDH9A1" -0.0904136613807957 5.40033263566902 0.84882125724884 0.971214258145332
"HSPB7" 0.123893787393646 -1.5417053707244 0.848849180048851 0.971214258145332
"SRR" 0.0913576007193487 3.01553867153059 0.848961210808262 0.971214258145332
"CCDC142" -0.0901103316064713 6.3148139409221 0.848962887721567 0.971214258145332
"KCNH6" 0.0917110303326822 2.77313637162654 0.849052581494981 0.971214258145332
"FNDC9" 0.0908003422949034 4.58662822479604 0.849096537037017 0.971214258145332
"ZSCAN9" 0.110144341242427 -0.937363968076477 0.849106113870717 0.971214258145332
"WDR47" 0.0900338592906787 5.47179442423513 0.849136503134031 0.971214258145332
"HMX3" 0.090038913332253 6.86822360059797 0.849186475009963 0.971214258145332
"LMLN" -0.0897165042360684 5.7612018851822 0.849230137002211 0.971214258145332
"IRF4" -0.0899363509349571 6.39171126495625 0.849317223244612 0.971214258145332
"TRAPPC8" 0.0899335370173924 6.73571019187873 0.84935450517412 0.971214258145332
"GYS2" -0.0898087973138921 6.22434950301866 0.849389031428344 0.971214258145332
"PPP5C" -0.0898193148583374 6.29885654616979 0.849431379581123 0.971214258145332
"GOLGA6L6" 0.0907582447331331 3.16419213326093 0.849450507364313 0.971214258145332
"FAM72B" 0.0906115211832293 4.62156081452568 0.849466145267169 0.971214258145332
"MOV10L1" -0.0901790190471742 4.3567815733391 0.849682733913414 0.971214258145332
"LYZL4" 0.0899794904385524 3.50499460854213 0.849692828015646 0.971214258145332
"ADARB1" -0.0893967119741212 5.82950195125916 0.849771111762981 0.971214258145332
"DDX49" 0.0926684180822613 2.04205404202444 0.849830360636959 0.971214258145332
"PLCB2" -0.0916818438404167 2.5335545105422 0.849835110347536 0.971214258145332
"AKR1C3" 0.0895212144898264 6.21470199239459 0.849856540181308 0.971214258145332
"MS4A2" 0.0896859015181151 5.43646484750343 0.849870440214385 0.971214258145332
"MFSD4A" 0.089610929714608 6.77540062121322 0.849890889678394 0.971214258145332
"PHF23" -0.0910094128951069 2.86219705622837 0.849920946172114 0.971214258145332
"ZNF550" -0.0895491028912595 6.69312027073459 0.849990872852145 0.971214258145332
"AC145212.1" 0.0900481407579413 4.41020041364948 0.850017358904572 0.971214258145332
"GSG1L2" 0.0923543243777108 1.94685189721214 0.850033352709287 0.971214258145332
"SDE2" 0.0893000768740766 6.03769520319628 0.850077462346397 0.971214258145332
"NBPF9" -0.0897757353874763 4.31468451948635 0.850243625884578 0.971214258145332
"WISP3" 0.0893871768405554 6.60163907051062 0.850255583253644 0.971214258145332
"CDIPT" -0.0893540140201947 7.07128368629315 0.850279510534192 0.971214258145332
"HAX1" -0.0890790212604533 5.69072691764548 0.850280086780784 0.971214258145332
"ARHGAP26" -0.0893158688327186 6.4505104051551 0.850371086058993 0.971214258145332
"ACTA2" 0.0893694611687863 5.427549919443 0.850427523305822 0.971214258145332
"KRTAP5-11" -0.0893537279711681 5.43086106110475 0.850442384760168 0.971214258145332
"ATP5G3" 0.0891328762109784 6.17253042991303 0.8504645822302 0.971214258145332
"CC2D2A" 0.0891071605523512 6.13849671054223 0.850485128321399 0.971214258145332
"ANO4" -0.094301327585832 1.16383297033844 0.850592485866849 0.971214258145332
"IDH3A" 0.0889860630496286 6.03930188988181 0.85060369336457 0.971214258145332
"SPRR2B" 0.0898299264936901 4.55243724805146 0.850641592282025 0.971214258145332
"FOXN3" 0.0890028452918449 7.40324202055548 0.850670813180651 0.971214258145332
"MSRA" 0.088991251088486 6.21988773606961 0.850740649421921 0.971214258145332
"HIST3H2A" 0.092076410112444 2.14339931567273 0.850769286083882 0.971214258145332
"BBS2" 0.0889176331653494 6.1136328058016 0.850776126387906 0.971214258145332
"TGFB1" 0.0893789111937603 4.28241188420852 0.85083465072969 0.971225717390382
"LRRC27" -0.105626668982824 0.216685746582412 0.850916905578769 0.97125568188555
"SH3TC2" -0.109160429599929 -0.167323517321991 0.850987214617014 0.97125568188555
"FAM19A3" -0.0897878760390113 4.75418369000507 0.851006363774814 0.97125568188555
"TTC9" 0.0896439725257114 4.99027496574835 0.851155058146067 0.971264300011452
"ZBED5" -0.0889206427967407 5.42232284563362 0.851199874914531 0.971264300011452
"KERA" 0.0886183118367179 6.07124462917947 0.851237321744728 0.971264300011452
"KIAA1210" -0.0894790367718029 5.08196498370746 0.851265467733942 0.971264300011452
"CLTB" 0.0926257248853283 0.428452574266219 0.851317820554636 0.971264300011452
"PARP4" 0.0883221579096297 8.20816501148905 0.851342724593714 0.971264300011452
"ATIC" -0.0884378349893173 5.7740096466135 0.851353331316513 0.971264300011452
"C16orf74" -0.0895346612996314 3.13864820058218 0.851559109645621 0.97142338364837
"PCDHGB1" 0.088377014907785 6.01051437221394 0.851589766704876 0.97142338364837
"TCEAL3" -0.0890283833831725 4.43573179990308 0.851769660990116 0.971510482955509
"GSG1" 0.0887814476088743 3.45688190485711 0.851819658943095 0.971510482955509
"S1PR3" -0.0890603319614644 3.28851339809018 0.851863348193702 0.971510482955509
"FOLH1" 0.0881294189961833 7.81007621564472 0.851881076252862 0.971510482955509
"FRG2C" 0.0884941371283619 3.73058076659574 0.85192110466126 0.971510482955509
"PRPF19" 0.0887175338802962 5.32006049859624 0.851973140020224 0.971510482955509
"APOC3" 0.0882405841351129 6.24448875041989 0.852005623986791 0.971510482955509
"OTUD4" 0.0883414739111011 3.96372532487456 0.852220437307946 0.971541889313589
"CABLES1" -0.0877887295303531 8.20252240703084 0.852232261934995 0.971541889313589
"KIR3DL2" 0.0878884107735013 5.78847557990836 0.852276207334534 0.971541889313589
"TRMT12" -0.0879069736084439 6.04631217777594 0.852402639211338 0.971541889313589
"PCSK1" 0.0883762117441666 5.34420872505067 0.852434271569768 0.971541889313589
"DUSP15" 0.0895827431966023 2.3280687997416 0.852470538222044 0.971541889313589
"TELO2" -0.0885906472907673 4.43132520289348 0.852476480894803 0.971541889313589
"ATP5C1" 0.0888179523891942 4.93247463237506 0.852540147472027 0.971541889313589
"C6orf47" 0.0880021657414061 6.44078486835801 0.852548435545457 0.971541889313589
"VWCE" 0.0883040823086391 4.27323403858487 0.852587621150603 0.971541889313589
"TBC1D19" -0.0915170743735615 2.13110790048747 0.852591980442286 0.971541889313589
"TSACC" 0.0885634051021832 5.11507749910407 0.852704840765586 0.971541889313589
"IGF2R" 0.0886758056486587 4.80496956505242 0.852820235705804 0.971541889313589
"MYOG" -0.0881382820102594 5.3141731565526 0.852953101885921 0.971541889313589
"ERICH1" 0.0964272305566931 1.00117979228946 0.852984811136578 0.971541889313589
"GAGE12J" 0.0874482844379701 5.74455525718959 0.852998147678807 0.971541889313589
"ZNF219" -0.0876897480694614 6.60250966245953 0.853068878504327 0.971541889313589
"PIK3AP1" -0.0875149806309341 7.51620666326033 0.853077053090986 0.971541889313589
"EBLN2" 0.0875391808348851 6.14401111431931 0.85308895855119 0.971541889313589
"PRM3" -0.0874819657192998 5.52281006501116 0.853159191834161 0.971541889313589
"IFNGR2" 0.08858342353536 3.12708543234182 0.853169671489602 0.971541889313589
"C10orf71" 0.0900392168232321 1.79805731591216 0.853185978800819 0.971541889313589
"SARS2" 0.088269176604677 5.09867884593499 0.853225830185756 0.971541889313589
"ZYX" 0.0880679245892459 3.37047172307894 0.853271389778546 0.971541889313589
"OR10G4" 0.0874078343453252 5.51908345136937 0.853294911998318 0.971541889313589
"NDUFAF5" 0.0875300635196944 6.52994676454645 0.853333372666837 0.971541889313589
"RSAD1" 0.089757574185886 2.4237706355031 0.853342718815001 0.971541889313589
"ESRP2" 0.0876273906575633 4.02625578665454 0.853416669932663 0.971569943933659
"DCUN1D1" -0.0937384076754279 1.2479700142645 0.853495097599986 0.971569943933659
"MOCS1" 0.0873873391079406 6.35763091172838 0.853512870221187 0.971569943933659
"PRIMA1" -0.0913162967961054 1.80224320696092 0.85364737981436 0.971667840951327
"SPRTN" 0.0869881527432685 5.86409698793902 0.853786250992383 0.971710251343367
"FCRL2" 0.0878067205165127 5.1697653073651 0.853836407244753 0.971710251343367
"ADAM20" 0.0873323554816109 3.89757234887706 0.853882970636001 0.971710251343367
"DYNLRB2" -0.0876908081444923 4.40249966537251 0.853901091327948 0.971710251343367
"TBC1D25" -0.0870738838084381 6.22310588239398 0.853927190574474 0.971710251343367
"MAF1" -0.0869482179424426 7.24371481466872 0.854169354889748 0.971725324040826
"SH2D1B" -0.0878432232032166 4.78312648128771 0.854192452627241 0.971725324040826
"MAMDC4" 0.0869296391790486 6.37365926266487 0.854284583883238 0.971725324040826
"RIPK1" 0.0868287643652046 7.27736211583353 0.854348774046724 0.971725324040826
"RAD54B" -0.0877173847313628 4.8444067053115 0.854376640238003 0.971725324040826
"AP000349.2" -0.0867481067098104 6.16498291515507 0.854422822521715 0.971725324040826
"CYP4A22" 0.0865622127933957 5.63954810786365 0.854465377485382 0.971725324040826
"CD81" -0.0865582109856023 5.68276449087684 0.854475110946135 0.971725324040826
"MCF2" -0.0874783089459478 4.55475425938787 0.854526601089248 0.971725324040826
"LPAR4" 0.0943144396891834 1.14340770415758 0.854539364518514 0.971725324040826
"WNT5B" 0.0875990404085618 4.81528905343686 0.854578251568971 0.971725324040826
"GSTZ1" -0.0866300102610843 5.50539725760675 0.854645204172955 0.971725324040826
"C15orf65" 0.0867334628941165 6.50138750669584 0.854651976501104 0.971725324040826
"TAS2R10" 0.087678569037576 3.12221549277141 0.854687838931808 0.971725324040826
"ZNF502" 0.0874674730563911 4.64987731833447 0.85470071714346 0.971725324040826
"RPS27" 0.0864949328173782 5.53887580427273 0.854733880344988 0.971725324040826
"DDX27" 0.086577365826697 7.2794657253015 0.854765124536936 0.971725324040826
"LRRFIP1" -0.0863912279955221 5.97983805537027 0.854865858911857 0.971768113465222
"PCF11" -0.0867455103360478 4.10660867053376 0.854923792485075 0.971768113465222
"N6AMT1" -0.0865033675950416 6.44907693812344 0.85503362490621 0.971768113465222
"SFXN5" -0.0873287443208802 4.78330697087635 0.855040901122458 0.971768113465222
"MYOZ1" 0.0865003715435468 6.7360961470381 0.855045329730146 0.971768113465222
"OXT" 0.086388541210136 6.89833338087771 0.855235842133358 0.971929487902717
"RBM6" 0.0874873092495351 2.9855983551465 0.855421277577156 0.971981662731856
"FAM214B" 0.0862550100563389 6.81858936367686 0.855455209012745 0.971981662731856
"C9orf69" 0.0861087490298085 6.1395447400283 0.855464074508563 0.971981662731856
"ZNF726" 0.0868898262418231 4.54338991875023 0.855475848133524 0.971981662731856
"AARS2" 0.0864964009743897 4.2856900217779 0.855624847251176 0.972008352148985
"ACTG2" -0.0861262329745278 6.53901152851178 0.855661403613101 0.972008352148985
"UXS1" -0.0859501722808763 6.06835317213612 0.855669637063929 0.972008352148985
"KRTAP10-11" -0.0859471440696421 7.40688462484904 0.85574009460592 0.972008352148985
"RSPO2" -0.0865902347658768 5.22144982792222 0.85574196446245 0.972008352148985
"SURF6" -0.0858489360448629 6.08142950337656 0.855850883493742 0.972048983716448
"KCNS1" -0.0864200016491287 5.27415767725323 0.855918106038056 0.972048983716448
"PMEPA1" 0.0876259875601579 2.67101044541065 0.856104635046883 0.972048983716448
"NRBP2" -0.0860012012672975 3.58054687250686 0.85610468156411 0.972048983716448
"RPS11" 0.0858474830638743 6.63533325874583 0.856123623890722 0.972048983716448
"HAUS1" 0.085561926797406 5.84977419461499 0.856155683074086 0.972048983716448
"PTPRM" -0.0865427383498088 4.98775876594117 0.856261933498353 0.972048983716448
"IFNAR1" 0.0879848295952665 2.41852153394948 0.856279584598262 0.972048983716448
"POLN" 0.0858416739037363 3.6773382810722 0.856323940471652 0.972048983716448
"XXYLT1" -0.085659948255584 6.56960066676215 0.856436916422637 0.972048983716448
"RP11-762I7.5" 0.0862668795195634 5.11902970359407 0.856482300222372 0.972048983716448
"COA3" -0.0873640509701448 2.68205828072592 0.856484119175542 0.972048983716448
"KLF2" 0.0861096358062697 5.23913468488206 0.856502043433332 0.972048983716448
"AHCY" 0.085790578908034 4.0823809379984 0.85650713146079 0.972048983716448
"ATP5EP2" 0.104022844645811 -0.861831502067298 0.856507299216752 0.972048983716448
"NPVF" -0.0856996576083374 3.61957020775224 0.856554171612951 0.972048983716448
