"logFC" "logCPM" "PValue" "FDR"
"ERAL1" 0.192104156935218 -0.420028990521625 0.723449536270424 1
"AMZ2" -0.166749101045064 5.99249419293179 0.723459385535862 1
"STS" 0.167238458947756 4.98006044201324 0.723552161907438 1
"EMILIN2" -0.166309890217672 5.55495417377313 0.723563945239153 1
"YRDC" 0.167570463280049 7.9173317456919 0.723571732201937 1
"FANCI" 0.167579370651928 6.47658981188497 0.723609341384574 1
"FBXO41" -0.16747675064644 6.85136598219402 0.723707959297975 1
"CLCA2" 0.176402030470777 1.0259500753787 0.72378535903886 1
"PYM1" 0.168646322087429 3.28274391228607 0.723879889551465 1
"LDHD" 0.167365748771364 7.42906037057986 0.723929936318158 1
"AATF" -0.17010401095169 2.64657574899657 0.723953580374484 1
"HMMR" 0.169690144095309 2.82850255170199 0.724017221886911 1
"NGF" 0.167185813349085 6.36363970717783 0.724090762742576 1
"GSG1" -0.1662930633444 5.98782737058158 0.72414461260131 1
"KLK4" -0.167174263320155 6.94636632863291 0.724173867464226 1
"FGF2" 0.167103189841649 6.7196468041263 0.724323399040986 1
"HIST1H2AC" 0.167064606669881 7.14116576116513 0.724352963650869 1
"MFAP3" -0.167043586747397 8.38134604457807 0.724383810274322 1
"DEFB135" -0.169688397714184 2.65809158135333 0.724521385744925 1
"ANKMY2" -0.189641145267763 -0.0840693473120192 0.724562903178342 1
"WWC2" -0.168649248750607 4.41847712979802 0.724616070564932 1
"AQP6" -0.166232881628634 6.06666625698098 0.724683987305954 1
"USP33" -0.166805205300509 6.60297163116965 0.724806448285238 1
"GRIA4" 0.165968161277911 5.0731922742908 0.724848986830395 1
"SNX31" -0.166779332621275 6.5850890145192 0.724850365318389 1
"MYF5" 0.167538920566244 3.90072455308651 0.724877026105541 1
"RND1" 0.168298376373272 4.5774063903491 0.724880143722726 1
"FANCM" 0.166707748929203 7.0277911752399 0.724902193860587 1
"MTMR3" 0.166738739955305 7.7893907269358 0.724912273535362 1
"PIGU" 0.166615956174335 6.32047630645051 0.724937303014512 1
"ANGEL1" -0.167983801925179 4.22148327103361 0.724948811452263 1
"C14orf132" 0.169828492161883 2.27552648497099 0.724956139889429 1
"ZNF284" 0.168282710373471 4.3471751955133 0.724960146411618 1
"DZIP1" 0.178128111304341 0.775599820662918 0.724990030122612 1
"SPTBN4" -0.167309387950664 3.50951230566822 0.72499473270737 1
"SEC14L2" 0.166834804428395 4.88234322270099 0.725065392151953 1
"GOLGA8G" -0.264742192051582 -2.46816147407221 0.72508041778428 1
"RP11-404P21.8" -0.167396565609067 3.96656472241059 0.725218136425699 1
"NEFL" 0.165283819366987 5.56683786723161 0.725229651790428 1
"RNF7" 0.166884490995439 4.8410149822662 0.725349511451784 1
"UTRN" 0.167750301759205 4.6410602021064 0.725365632881604 1
"EID3" 0.167783522609801 4.62688801497496 0.7253875759692 1
"UPF3A" -0.166390857406569 7.06839611541309 0.725405228957122 1
"FLVCR2" 0.165091621918236 5.83293527766909 0.725627342566482 1
"MTX3" -0.16774067439305 3.20563868255709 0.725644369181912 1
"ILF2" -0.16729260585885 4.70896819050225 0.725660667042874 1
"IMPG2" 0.16800385932788 3.09895827263035 0.725683672920539 1
"SULT2A1" 0.166463937235135 4.87682743979166 0.725692253444039 1
"PARD3B" 0.164891335427773 5.54561927504228 0.725810939358511 1
"CCDC192" -0.165535751723898 6.09018907612724 0.725916047360885 1
"SKP2" 0.165160424637796 5.98895196468577 0.725970191067193 1
"DNASE1L2" 0.169399564486105 2.42339359222209 0.726063414888744 1
"NBN" 0.167359631938863 4.37285770719962 0.726497693827793 1
"MCTP2" -0.164334215433699 5.41774416286639 0.726500714127026 1
"SERINC4" 0.166899481790908 4.14943650605301 0.726504595262109 1
"CYBB" 0.164403999847773 5.28163347480605 0.726510713229141 1
"RGPD3" 0.164389313591726 5.57865835951945 0.726638760649475 1
"COMMD1" 0.166147826225462 4.81864673874845 0.726692313076536 1
"ZNF671" 0.166935500841136 4.26241363054477 0.726815218636344 1
"COX8A" 0.164211327689214 5.26898540481932 0.726850985934156 1
"PAFAH1B3" 0.165949783986213 3.69564065342078 0.726922559450843 1
"EIF4E" -0.166522002394884 4.10026223636775 0.726931855799414 1
"FGD6" -0.165376408997266 4.91602313455928 0.727045209632454 1
"PPP1R3C" 0.16536121266811 6.75511824705685 0.727064514623806 1
"MIA3" 0.165356638061346 6.55154142217896 0.727114603939483 1
"RP11-192I24.1" 0.166695659278683 4.61774949408549 0.727139280333986 1
"ZNF367" -0.165279612275282 6.4035438348518 0.727147929108341 1
"LRRC14B" 0.164125267640356 5.81617723959837 0.727168274094345 1
"OR10P1" -0.164034749773648 5.58247499925558 0.727223018463904 1
"RPL37" -0.188840018386762 -0.401923042037782 0.727272354472768 1
"NAGPA" 0.165264237030348 4.91337298587624 0.727277951357811 1
"AP1G2" 0.168140276659564 2.59319501999752 0.727283215301804 1
"GPNMB" -0.16593371092003 3.9305299599028 0.727417028149527 1
"RBMY1A1" 0.16393501640416 5.59839566315918 0.727429349757359 1
"PTPN21" -0.165131850823907 7.83120845170154 0.727447428177898 1
"NIPAL4" -0.163836387166055 5.52636890510722 0.727459131243869 1
"CBL" 0.172202384764604 1.81669086470553 0.72748961160222 1
"SEPHS1" -0.165034063032953 6.37719724639275 0.727506640173356 1
"CD47" -0.165000434921415 6.34428051936817 0.727516350919945 1
"CHGB" -0.169314867730005 2.19990825478718 0.727536926837416 1
"CENPF" 0.208590626088507 -1.08932353164123 0.727583070925459 1
"ZNF488" -0.164946293545537 6.79444243974999 0.727719169831502 1
"DDX49" -0.164169366149136 6.0276365047624 0.727757926557822 1
"ADGRE2" -0.165338439537472 3.67771136053818 0.727780112567655 1
"TCEB3C" 0.1648580042334 7.00347807786539 0.727835505577016 1
"SUSD6" 0.166318910838246 4.59586098429149 0.727879460780754 1
"RP11-101E3.5" 0.166598186107756 3.09877505110713 0.727955378749118 1
"ZNF213" -0.165256722446192 3.71050557122524 0.727969993936867 1
"KLHL36" 0.165507706649679 3.88407747983244 0.728016209936878 1
"TMEM110" 0.16550499678301 3.86890081766371 0.728025789128902 1
"HIST1H4C" -0.166310432452497 4.3486510169565 0.728026385437912 1
"CHRNA5" 0.165612018506019 3.9616043302127 0.728041211190852 1
"NTNG1" -0.165517075016103 3.46380856642428 0.728085474674052 1
"TSPY1" -0.16562744020891 3.41133960138224 0.72808998148734 1
"GCSAM" -0.163577814184122 5.92758576675148 0.728139983261339 1
"KCNAB3" 0.163304463947605 5.41514077260041 0.728149691961164 1
"C18orf8" -0.163649226319132 5.14220928441184 0.728242846840007 1
"CEP250" -0.164655242654897 4.90674578924353 0.728269567180928 1
"FRMPD1" -0.164534672871809 4.90622699815249 0.728466480703455 1
"SMIM2" 0.163550775519213 5.9776771534188 0.728467093459488 1
"DUSP3" 0.166034098375757 3.17572973692107 0.728481234869898 1
"MT2A" 0.163554001954853 5.1232307724128 0.72848910615294 1
"KATNA1" -0.163278207482512 5.63904467401538 0.728502860699638 1
"DOCK5" 0.16530054679638 3.42150092368235 0.728559720386101 1
"GPR153" 0.165074798890688 3.81767885084568 0.728584747324189 1
"MAMSTR" 0.164138659144402 6.18492621905942 0.728670840078797 1
"GAGE12B" -0.16606200738623 4.43014861779267 0.728743372138372 1
"KARS" 0.163424287873947 5.99543545340487 0.728775521170075 1
"OR6B3" -0.163492556001807 6.03090859082356 0.728846435804038 1
"RSRC1" -0.164714543944536 3.53794824703213 0.729006018155614 1
"SLC28A1" -0.167249869924791 1.82560283798889 0.729119572582287 1
"ATP5L2" 0.164059285729556 6.45523802273621 0.729160914955664 1
"AC104389.2" -0.162855948895352 5.83171603656874 0.729175201968548 1
"CAMSAP2" -0.163604255578554 6.13274307878446 0.729221971784004 1
"CLCA1" -0.164826790704236 3.9822639890484 0.72931534901788 1
"TCTEX1D1" 0.162777896460744 5.75216418523733 0.729319682586772 1
"CDC42EP1" -0.162762704727503 5.8304515351539 0.729325001575938 1
"CMTM4" -0.163074853194146 5.06463291534796 0.729457274601072 1
"EML6" -0.165150036986132 4.23933925142981 0.729487004059303 1
"BNIPL" -0.162494742856692 5.49123997950601 0.72954948357717 1
"UMODL1" 0.163551687230162 4.96209603618985 0.729556910503407 1
"DYSF" -0.163807646975472 6.49562331512229 0.729573847528499 1
"ECEL1" 0.164607180094992 4.75356248689283 0.729667066300413 1
"SHOX2" -0.164993237848736 4.63069534092268 0.729721491843857 1
"KIFC3" -0.162481729350457 5.73477820118285 0.729768101472755 1
"TEF" -0.164872846146793 4.18879015500112 0.729785205264783 1
"CASC3" 0.16231947228075 5.45950875067278 0.729801002368081 1
"KIF1A" -0.163654431170397 6.55575734519968 0.729806228123178 1
"C16orf72" -0.163633788861159 6.44059781590164 0.729809283403601 1
"OR6C4" -0.164075606850457 3.71640640582881 0.72987163117631 1
"MCC" -0.164775246172179 4.20450760447045 0.729952777242979 1
"OR7A17" -0.1639960427034 3.5731311436339 0.730052983440754 1
"SFXN2" -0.172937327855792 1.18994021407888 0.730096261928905 1
"PI4KA" 0.166810257632742 2.3183715892397 0.730168735911399 1
"RP11-298I3.5" 0.163428539078909 6.57692527440043 0.730169442990731 1
"TRIM11" -0.162222791787237 5.67456643092174 0.7301901411961 1
"GAB3" -0.164677560962423 4.23254245358509 0.730199193273495 1
"RPS13" -0.162206346135125 5.69898129136261 0.730211462020121 1
"IKZF1" -0.16232174465837 5.93991468748729 0.730225557237021 1
"AL365202.1" 0.162738134823895 6.0716305409498 0.730284069388806 1
"IPO11" -0.164916844326113 4.54625278684758 0.730344474421634 1
"ZNF334" -0.162097745153059 5.73076169501163 0.730389285277474 1
"ACSM4" -0.164949424662284 4.41776736531157 0.730415290654627 1
"RCHY1" -0.167715252155758 1.87249053794731 0.730441150507319 1
"UBA2" -0.165066684473502 4.48161413471996 0.730450078787097 1
"DPY19L3" -0.162008947101166 5.58619134962447 0.730467102610342 1
"CMTM5" 0.16436765870474 3.32004554419872 0.730499916608171 1
"HSPA12A" 0.165884606752823 2.6522674801662 0.73060556756064 1
"TMEM261" -0.162087005506756 5.94261902551511 0.730608728675082 1
"KPNA3" 0.176546271824722 0.845646888764567 0.730608878868251 1
"NACC1" -0.163131157049238 6.48890193538839 0.730647252827175 1
"FCHO1" -0.161914475094648 5.73772034939466 0.730677802121896 1
"RP11-134F2.8" -0.164148597357631 4.69170709531734 0.730719718468126 1
"KCNN1" 0.164465252447536 4.33599939587536 0.730928933211057 1
"IL2RG" 0.163560387223339 3.52539580830869 0.730994794213591 1
"OTOF" 0.161955687109901 5.9741308284036 0.73100414012848 1
"USP25" -0.16152121439296 5.43275589968865 0.731012219975898 1
"SCAI" -0.161839810676234 5.94587763670408 0.731018993781041 1
"TMEM156" -0.164668540090602 4.478736101293 0.73106542465731 1
"FXN" 0.164219202965102 3.18101716797603 0.73123493705365 1
"PHF19" 0.163265758081074 3.71693823523079 0.73124824521873 1
"PDX1" -0.16341960707616 4.7858977605716 0.731304243902053 1
"CTH" -0.164105919376741 3.18720100774438 0.731405571048181 1
"KRTAP7-1" 0.171851851219618 1.3723100982775 0.731422804919285 1
"HSPA12B" -0.163372206882587 3.89116480386332 0.7314311227663 1
"RAB7A" 0.164135964071036 4.33029222487292 0.731435263897138 1
"BHLHE23" -0.163271589198117 3.8363724524291 0.731456082261136 1
"ADAMTS4" 0.202737477579439 -1.22134915489445 0.731471632242275 1
"STK40" -0.163512995345035 4.73048529015388 0.731491136072893 1
"RBPJ" 0.164135678419204 4.52228488568117 0.731711981711157 1
"B4GALT7" 0.161247944325018 5.68720094605968 0.731752395305282 1
"NDUFS8" -0.163831980506496 4.29648785780639 0.731774334893277 1
"RGS17" -0.16355097718271 4.66744666660455 0.731807597719955 1
"FP325317.1" -0.162393760443657 6.52276709081607 0.731808125035375 1
"GPRIN3" 0.163726165584785 4.25922702851801 0.731855671515476 1
"VPS25" -0.161274851280456 5.17438858347515 0.731908239597899 1
"NECAB2" 0.162038902196589 4.96624569755854 0.731937437607587 1
"GLTSCR1" 0.164156038007698 3.04341375209314 0.732027896403501 1
"CA1" 0.160917309664392 5.51337598556608 0.732115704932435 1
"FAM166A" 0.164629753408358 2.72824873260654 0.732126391139178 1
"PTGDR2" 0.164086180278163 3.00105752519114 0.732154898018073 1
"ALPL" -0.163878201765051 4.44610069870383 0.732208400649374 1
"PCF11" -0.162085339330971 7.24899307386471 0.732257129163894 1
"MANF" 0.160874613925068 5.80186812931047 0.73235345127766 1
"APOF" 0.161407277134718 6.06242507195675 0.732356596080611 1
"TP53TG3C" 0.164504915457822 2.76224016243655 0.732362680411275 1
"ORC3" -0.162020101296561 6.67037379160564 0.732384789432418 1
"ALG1L" 0.161974745250803 6.41621090904846 0.732421430612057 1
"HAS1" 0.161978960291209 6.71283844259634 0.732446493087778 1
"LACRT" 0.160801627227617 5.67792978752001 0.732465170948355 1
"EPM2A" 0.162924982138215 4.72853493750581 0.732467627892181 1
"MCF2" 0.164918856856731 2.56160254423933 0.732478394259272 1
"CCDC127" 0.163053030001603 4.1463972798339 0.732533032588018 1
"CABLES2" -0.206165803131029 -1.39197420712342 0.732550459186091 1
"ICA1L" -0.16308314149443 4.1687313523839 0.732554687885747 1
"FCRL6" 0.161880861723795 6.48736431860867 0.732642078820283 1
"ZNRF2" 0.161812979944394 6.49349846848832 0.732748324485355 1
"AC006116.20" 0.161401920040529 6.14220143978532 0.732792962825895 1
"AC004158.1" -0.161752882404341 6.7666455741301 0.732793914051962 1
"DDR2" -0.161478065488625 6.18771393877987 0.732908849847535 1
"CLEC6A" -0.16044131549144 5.5885224866113 0.732978643037307 1
"NSMCE4A" 0.162178193599357 4.79884750823016 0.733166505842463 1
"GOLGA8A" -0.161124533659633 6.13384282224442 0.733178385809138 1
"GDF6" -0.316516613363112 -2.84667438123287 0.733181993035742 1
"BTN2A2" 0.179329576630578 -0.189596626426805 0.733197551510211 1
"OR4D10" 0.160756709923248 5.0635753162189 0.733202664779229 1
"PSMD11" 0.164766879961377 2.43835351027297 0.733237665415389 1
"AC145212.1" 0.163022817353422 4.34509004133898 0.733239574613301 1
"EVA1C" 0.16320725719598 4.51316544504836 0.733256517702853 1
"ZSCAN18" 0.163202390227835 4.50975514694275 0.733280078651195 1
"CDC42" -0.17221913795493 0.455756182204428 0.733301032092752 1
"TCEAL8" 0.160173258891321 5.27423016838666 0.733305859032453 1
"PCOLCE" -0.164287252667398 2.17032487231885 0.733350704060428 1
"TUBA1B" -0.160225417523173 5.71764685621372 0.733379392981582 1
"DUOXA1" -0.162736919502705 4.62411861655154 0.733381882740705 1
"CHST8" -0.161955591002932 3.52905813238801 0.733420505648185 1
"FAM43A" -0.161861564990022 4.81463593630751 0.733497858540347 1
"PSMC6" -0.162925759929368 4.3873022477988 0.733514142081318 1
"HAO1" 0.159887926083726 5.34311051502141 0.733531570738737 1
"RP11-1236K1.1" -0.161614658990386 3.61688606856141 0.733656710451568 1
"NDUFA10" 0.159762370454978 5.36450029157588 0.733761729592345 1
"LYSMD4" -0.161056097624901 6.39080963052248 0.733837445206339 1
"C14orf79" -0.159632566563589 5.33033562725265 0.733936418797049 1
"CSF1R" -0.165026603438142 2.07471084217568 0.733961436524673 1
"CA14" -0.159797172729912 5.72594906965639 0.734063006352153 1
"GAPDH" -0.161314258417656 3.62485433243152 0.734073081212327 1
"NTRK2" 0.160268336669666 6.04767521418258 0.734090772290684 1
"CLRN1" -0.161456144499969 3.79498826064693 0.734222871716053 1
"SLC41A1" 0.164057813743453 2.44468136606717 0.734284684931139 1
"NGEF" 0.160451128941366 6.13790511304626 0.734287444014295 1
"IL1RL2" -0.170809332360056 0.786818583776522 0.734409646607296 1
"OR1E1" -0.16059370531918 6.31610164297125 0.734483077194707 1
"C19orf24" -0.159268452106079 5.40474613838128 0.734585353665784 1
"CYB561A3" -0.165836710027327 2.04392544934008 0.734639310744108 1
"coriander" -0.16647890492648 1.93480836818048 0.734662719948685 1
"OR2A5" 0.163388725791116 2.61433378967126 0.734708395212717 1
"SPI1" 0.165474805718679 2.13022675472974 0.734778173904155 1
"MBD3L3" -0.161184015670663 3.84887962872246 0.734782659762432 1
"HCAR2" -0.160459286484956 6.64759388666514 0.734864099655078 1
"AP1S1" -0.159884296882917 6.08111201562738 0.734873474765223 1
"ZNF793" -0.159275713056664 5.71259904857748 0.734911196097489 1
"NTPCR" 0.160195799970698 4.95237210299894 0.734983126734204 1
"SHC1" -0.158945304534582 5.40125110696311 0.735106944895382 1
"CD8B" -0.159107018200918 5.59292188466277 0.735126435081562 1
"GTF2H2" 0.163688447833639 1.95645327878108 0.735204021154533 1
"LIN7C" -0.159013637578325 5.65410529294861 0.735332737217426 1
"TBC1D10B" 0.168874804808085 0.467268659080713 0.735351864881228 1
"HIST1H1B" -0.16015979643084 6.52179137711251 0.735360943704602 1
"ARPC5" -0.164739081947147 1.97660002844209 0.735371600371245 1
"DEFB112" 0.16012674199523 6.82068606482128 0.735374654217969 1
"KHNYN" -0.160103263692529 6.68022599431338 0.735424040563032 1
"OR2T1" 0.159303758502114 5.07557100062561 0.73548290695859 1
"AEBP2" 0.160046771855696 7.11119387823694 0.735483299577348 1
"ZDHHC3" 0.160002720209481 6.40235038342945 0.735541211728727 1
"H3F3B" 0.160786264061397 3.90212436958567 0.735603270273307 1
"RAB38" 0.159960220657781 6.64204041344402 0.735664734058045 1
"DNASE1L3" -0.161286890081854 3.22720252687538 0.735694127839586 1
"MPP7" -0.159517219552779 6.13880758205723 0.735762103859144 1
"COL4A5" 0.161900110323961 2.97103504886114 0.735798839655153 1
"MIP" -0.15988207323174 8.67230681054152 0.735802965305554 1
"C11orf52" 0.158532244572725 5.45752319248709 0.735864328305963 1
"F11R" 0.159556813558048 6.16893826846044 0.73587111455747 1
"LRWD1" 0.159796884644252 6.92983057318771 0.735886612784124 1
"CCR2" -0.160634488841288 3.96848417854124 0.735911648141144 1
"NAA50" 0.159423046664102 6.1571421414566 0.73602611023201 1
"CABP5" 0.166775559908478 1.60393782493858 0.736085671781038 1
"SHISA6" -0.162614111882334 2.21773779671595 0.736110820198895 1
"PPAN-P2RY11" -0.208205219373279 -1.37116935343185 0.736151039216129 1
"SLC9C1" -0.15962499271689 6.8175491217822 0.736167760918587 1
"LRRC37B" -0.158775004998668 6.01425337258991 0.736288181518154 1
"FAM161B" 0.159531735884138 6.40450462965474 0.736290291646041 1
"LRRC7" 0.159390723029499 6.22380781364459 0.736294883991506 1
"ERICH3" 0.159400227970965 6.2431551715086 0.73630849673614 1
"CCL16" -0.159514531759252 4.91954125762194 0.736329981431493 1
"ACIN1" -0.161805149482892 2.82377776513949 0.736357649692454 1
"ZNF219" 0.159949205738342 3.65834288867568 0.736379292484083 1
"URAD" 0.164434312000832 1.76535995211463 0.736553986167136 1
"PRICKLE4" -0.169648850024222 1.19506735000014 0.736555436390874 1
"IL1RAP" 0.160946195606931 4.37114520268999 0.736623341011855 1
"COMT" 0.158950914852793 6.13217283563245 0.736647915963863 1
"EXOC3L4" -0.158742201471016 5.02658996548158 0.736657663547711 1
"GAGE12E" 0.15927186205302 6.83748778593529 0.73673116816323 1
"RRAGC" -0.159205998891767 6.96514132388432 0.736811053668741 1
"CLN8" -0.160057242503233 4.74605966696745 0.736869434357033 1
"ANGPTL6" 0.160543686176237 4.58399483161763 0.737064470942364 1
"MYEOV" -0.15954129062974 4.82855902158953 0.737066300838953 1
"CCND1" 0.157853164130157 5.24143374882775 0.737155031101894 1
"HMGN3" -0.159435961756611 3.67522123746321 0.737175557568777 1
"MRPL45" -0.158903127504283 6.33944411823719 0.737203033774596 1
"THSD1" -0.1591859684897 4.86932461296971 0.737283019790772 1
"GNG10" -0.158934804594816 6.59206213390001 0.737298374734016 1
"ZNF335" -0.185936740771012 -0.434628593758434 0.737340393644543 1
"MSTO1" -0.160032251312315 4.16260367749977 0.737353514787729 1
"RAB11FIP1" 0.159732100564039 4.75153735552036 0.737393522302752 1
"SPEG" 0.160033496714183 4.20138493323043 0.737482161641674 1
"NINJ2" -0.242297790717035 -2.06387267859605 0.737491093917546 1
